applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate
A02718,,1266.1222564110037,5886.917203634046,47231.46225549242,87.0,BC,Unemployed,114.0,613.0,71.16999361719108,11.0,9.0,On Time,124034.43983281242,8237.270961304172,2648.259087363939,68.63593374257468,0.0,0.0,0.0
,44525.708577205485,,,24698.868579630624,80.0,ON,Full-time,80.0,694.0,33.27967510724578,6.0,7.0,On Time,63084.27266001692,148.8280300059097,629.8272295506812,58.45485914582075,0.0,0.0,0.0
A02720,63689.42708633929,1539.7916437509014,8472.094875733885,49757.53591047528,33.0,BC,Part-time,526.0,627.0,21.50125063420946,11.0,0.0,On Time,126120.24560615276,9515.059437596003,813.5229032477835,72.46491231455046,0.0,0.0,0.0
A02721,159066.67244672863,3603.2057291158976,4919.403826093567,,21.0,BC,Full-time,335.0,686.0,23.499204730236443,3.0,10.0,On Time,218553.10709888738,5816.735642028957,1540.7472624438137,46.50295197348022,1.0,15000.0,7.665364538073435
A02722,46496.236269978814,564.4299120904204,8225.360189134717,4374.019342769536,42.0,ON,Full-time,83.0,541.0,33.51043485911818,16.0,10.0,Late 30-60,78836.32043073085,4712.351702879124,792.551814097972,38.408329598902135,0.0,0.0,0.0
A02723,209523.5019301938,423.20221198477066,4060.125361882192,6768.1917550487415,59.0,BC,Full-time,153.0,626.0,25.05810821730727,15.0,,On Time,25751.317307359444,3555.8967927816334,193.58378874780922,27.90008595677852,1.0,6768.1917550487415,6.200425086518954
A02724,,1467.7508293782953,9846.85553915239,45889.43134961225,81.0,ON,Full-time,252.0,811.0,26.4444963580399,17.0,8.0,Late 30-60,215264.59841285742,3758.0440453497986,1707.7691666231187,43.49350824397297,1.0,25000.0,9.68422936240634
A02725,159738.53403984298,3787.1314728109414,7704.893585012963,31872.557905331792,66.0,ON,Full-time,501.0,699.0,3.136247651138556,1.0,1.0,On Time,262228.27276606613,4945.890621163833,,37.486499407214986,1.0,15000.0,8.272322566105629
A02726,59984.88158822096,1352.3253170366847,9659.502051125735,42315.997706210204,79.0,BC,Full-time,447.0,813.0,44.258229534146494,16.0,1.0,On Time,117100.39296709721,2105.72014947301,1554.7968211429625,83.55309455546744,0.0,,0.0
A02727,99283.18672327751,2109.5748309130404,5143.264789098588,45015.212832058365,66.0,ON,Unemployed,272.0,619.0,30.086871959540773,,5.0,Late<30,188992.09389756218,1314.7836874102316,1705.854279138438,62.43819118431328,0.0,0.0,0.0
A02728,117094.66131953595,1742.2419308023864,4736.911322907004,22949.158552836918,65.0,ON,Full-time,506.0,655.0,52.95682445780708,15.0,5.0,On Time,96132.35377016121,5610.090706878872,1527.2592549966707,40.56180766345992,1.0,10000.0,8.725344483056794
A02729,41305.786732848544,691.4455861725513,7554.538093252579,3377.7716272579587,74.0,ON,Full-time,131.0,701.0,4.896616538750846,6.0,5.0,On Time,49459.536390066634,4531.620479272174,72.65531516596488,25.142260741922133,1.0,3377.7716272579587,8.270828230688908
A02730,46973.8847344053,754.9734704289242,8802.912630134302,10225.73709596878,94.0,BC,Full-time,641.0,660.0,15.660338207681015,13.0,9.0,On Time,87710.80099046418,6769.817884679773,412.0742423931816,37.65036255445211,1.0,10225.73709596878,6.828419709093687
A02731,110795.03663482286,1391.2128487941152,9641.457958655581,4262.02541781932,26.0,BC,Unemployed,350.0,540.0,70.42761977355283,19.0,0.0,Late<30,161887.90237627138,4926.762089777463,3420.413890348224,53.49865104110021,0.0,0.0,0.0
A02732,139038.6372554823,2328.9621656677423,3245.519060324997,10248.252439226859,96.0,BC,Full-time,82.0,736.0,30.42823792276564,14.0,8.0,Late 30-60,166227.7249995357,3924.204106983241,1517.405029693779,35.85030622162151,0.0,0.0,0.0
A02733,79335.45680581806,701.4530992967966,7987.045738426389,21116.11339633796,36.0,ON,Part-time,125.0,581.0,43.72620525706753,9.0,1.0,On Time,52631.78802610206,3435.550778278562,690.4165098827423,30.63477177968903,1.0,10000.0,8.623286039920304
A02734,38564.70748099025,406.09303728974515,2106.455976355367,6791.643715234286,41.0,BC,Part-time,213.0,678.0,19.81767884058632,7.0,6.0,On Time,39630.49526753005,5773.741922464473,235.615328251586,26.307711860595205,1.0,6791.643715234286,6.7936536716888245
A02735,,3736.9804499981706,5455.743467454453,9169.92914246182,87.0,BC,Full-time,599.0,466.0,31.916875963592524,1.0,0.0,On Time,242211.8239145129,2787.2639857024583,2319.193422238506,46.98379160230391,0.0,0.0,0.0
A02736,45913.50370257674,,1798.4814840919917,22845.26732151228,83.0,ON,Full-time,461.0,615.0,43.94133043972791,16.0,0.0,On Time,76463.05076671782,8177.017491342295,1007.9664540510116,69.29049591608198,0.0,0.0,0.0
A02737,50636.660533588205,778.8495724449602,3473.9736175033886,17668.376569035987,64.0,ON,Full-time,104.0,667.0,11.625619618696973,8.0,10.0,On Time,59282.88910660223,7936.042433488676,206.7600955952256,35.91850526807707,1.0,15000.0,8.75040673701964
A02738,71052.11616478855,1204.5114283008465,9313.583672064593,23915.248085214007,84.0,BC,Full-time,370.0,967.0,23.365377673750697,8.0,8.0,Late<30,41477.86218927505,6439.158947385988,290.74377454565865,37.37052909620982,0.0,0.0,0.0
A02739,130232.97102240329,1888.3756617458148,1460.906997730861,22029.42936019404,98.0,BC,Full-time,62.0,556.0,15.362175241033405,14.0,6.0,On Time,188806.32720975106,3857.2281501669227,870.1427655636268,31.507240735776882,1.0,10000.0,8.308414861825895
A02740,208560.6717441283,1897.672725597774,6324.008951351965,32579.42327301429,87.0,ON,Full-time,468.0,590.0,13.721407671792116,12.0,4.0,On Time,172736.8648647072,6021.697889496254,711.0578828267734,,1.0,10000.0,11.643156706417532
A02741,73676.02722637854,1576.8968263478162,5929.542729274033,46922.287894916866,40.0,BC,Part-time,25.0,856.0,21.418508901057816,8.0,9.0,On Time,91698.37139093029,6218.565732417961,589.2127151547438,58.20799485893882,0.0,0.0,0.0
A02742,75481.60514278633,1589.2465651607429,1207.3835270898646,6285.352583767882,83.0,ON,Full-time,0.0,876.0,10.941260319763696,3.0,2.0,On Time,142859.28263268477,6774.516961887621,468.9181801136702,35.71824396480259,1.0,6285.352583767882,6.612821025113777
A02743,61191.11843278963,1246.8829808610335,3259.7904376881215,5863.74731615055,30.0,BC,Full-time,93.0,731.0,30.685167916515514,8.0,7.0,Late 30-60,63097.28819455149,3814.754809009472,580.8452649979753,39.292774180179634,1.0,5863.74731615055,5.046625966905674
A02744,209115.8417283907,929.3304735043744,5629.815045152657,42787.499443454195,37.0,ON,Part-time,451.0,807.0,13.7150094146024,8.0,0.0,On Time,144804.3872305989,4177.452266882683,595.7980602430185,42.58504580441434,1.0,19786.900288550576,7.433599259591005
A02745,20000.0,279.32332641349296,1871.7860898849026,25813.4385279705,40.0,ON,Full-time,11.0,640.0,3.0971016684964865,14.0,7.0,Late>60,33590.192578965514,9107.264727071952,31.20967244442972,65.09616928182226,0.0,0.0,0.0
A02746,51621.64139717245,834.4168875901998,8006.236564128154,38553.846154853665,73.0,ON,Full-time,297.0,745.0,12.268643764234252,10.0,3.0,On Time,100280.83681023167,1106.2187842152848,369.09295896121245,54.863623100360314,0.0,0.0,0.0
A02747,67552.54155374304,935.3696345995866,9721.565095347498,11555.67327675679,80.0,BC,Unemployed,419.0,740.0,4.3293437311866905,20.0,1.0,On Time,113929.5130690399,1316.1121170355561,147.97200696078,25.402659446506064,1.0,11555.67327675679,6.63071802579164
A02748,33674.392404482336,704.3224790715195,2147.5939996247207,41614.26608521004,69.0,ON,Full-time,578.0,585.0,34.80435602785818,12.0,6.0,On Time,33075.64906096787,9906.139554126838,345.3529997311256,81.89380584825815,0.0,0.0,0.0
A02749,72632.05693291959,1003.9608731806703,1869.1196479057592,46268.4845854421,66.0,BC,Full-time,166.0,699.0,24.67374231557217,16.0,3.0,On Time,134431.13633857376,6233.499056373845,995.0757651622557,55.96026854700349,0.0,0.0,0.0
A02750,54055.38183398014,574.9979858313225,4549.3507179744465,32138.667761777924,35.0,ON,Full-time,253.0,650.0,19.643687522816002,0.0,3.0,Late<30,81331.54451327419,4586.781287560647,479.2954338500275,,1.0,,10.18349800791919
A02751,144024.3770294424,2158.0623505087547,7477.652771400321,6188.072052216309,31.0,BC,Part-time,570.0,716.0,81.60945878592463,2.0,5.0,Late 30-60,107025.08902791639,1200.0963898847028,2620.277877625097,41.35951837113439,0.0,0.0,0.0
A02752,131466.83094290414,3242.6610090760846,2816.006102352514,44869.4458936606,46.0,ON,Full-time,626.0,626.0,10.272813019340605,2.0,1.0,On Time,74797.74052250941,6439.324392523595,230.51496079706848,43.98912771032841,0.0,0.0,0.0
A02753,47434.12642677134,573.8591785322442,198.79908697280402,39831.8986411335,85.0,ON,Full-time,143.0,534.0,61.555357594575696,20.0,4.0,On Time,49747.41317315813,7756.060828655986,918.6659421836563,67.98857149648573,0.0,0.0,0.0
A02754,55524.58331164824,1029.2024352377384,5412.206280328939,37793.01104921,23.0,ON,Part-time,626.0,681.0,44.10472260625388,14.0,8.0,On Time,93297.74771091278,5311.8682463494115,,73.42594466494027,0.0,0.0,0.0
A02755,57700.79422863381,897.2214328276968,9566.005677673076,2799.6812563898625,78.0,,Full-time,225.0,763.0,28.73315793321254,4.0,2.0,On Time,82357.60685584808,492.822336079054,709.9182374371532,35.17033269085912,1.0,2799.6812563898625,8.611137103293537
A02756,47770.81952699306,454.6385261109204,3912.7685540694556,40149.16373759159,33.0,BC,Full-time,457.0,763.0,33.793703529126326,20.0,3.0,On Time,61657.35438630679,5106.477266507241,625.0891063563384,57.37902511731399,0.0,0.0,0.0
A02757,66006.76343288501,1086.7756238832544,4201.345541831004,7759.599512949493,99.0,ON,Part-time,283.0,502.0,15.34468558748954,3.0,2.0,On Time,33372.45535828762,,153.62695042663623,26.78253832935712,1.0,7759.599512949493,6.641558140871943
A02758,40980.80091124703,821.094283582324,9689.01717114038,11896.922633647531,62.0,ON,Full-time,485.0,698.0,48.29689634845535,0.0,6.0,On Time,47261.15180974881,4324.73242984256,,54.54569963252428,0.0,0.0,0.0
A02759,34019.60763536133,574.4891004328781,6946.076116267283,29279.606908593618,64.0,ON,Full-time,110.0,748.0,45.013127523473365,3.0,2.0,On Time,25058.335516709474,2926.5039271524497,338.38621564188765,63.18462726080346,0.0,0.0,0.0
A02760,81744.64744607033,1869.372107326326,7191.7192284212515,13984.05787292727,47.0,ON,Full-time,349.0,693.0,23.955266282466237,7.0,6.0,Late 30-60,96610.00114927825,1306.9660750564883,694.2954909240988,,0.0,0.0,0.0
A02761,82023.80525564964,1078.5269368882462,5627.020053710677,33406.06210928407,86.0,ON,Unemployed,332.0,766.0,47.253662164998715,20.0,4.0,Late 30-60,163035.0662514197,,2311.2011825078307,64.25320018722871,0.0,0.0,0.0
A02762,40048.32465036574,391.3049523064845,9746.092108632416,30795.451937255,67.0,ON,Unemployed,79.0,538.0,29.71051656426139,6.0,2.0,On Time,72860.24682154416,5988.388041477475,649.4146710202983,58.86637801493625,0.0,0.0,0.0
A02763,93683.53340547126,2243.0423744819013,6888.664844255561,6299.330302649869,61.0,ON,Part-time,-2.0,565.0,31.17774971021555,0.0,0.0,Late>60,90493.22556760654,5727.447464886356,846.4125411650746,41.993738351482875,1.0,5855.220837841954,12.210501418715152
A02764,43661.026254044154,639.049231215955,8950.327516051695,33144.714399983815,86.0,ON,Part-time,403.0,738.0,39.125088325757886,4.0,4.0,On Time,60700.22592620787,1596.4315214372093,712.4705102269024,64.47474211328463,0.0,0.0,0.0
A02765,67953.75090545061,1219.0965786120732,6993.788657332212,46273.79058142157,95.0,ON,Part-time,327.0,645.0,32.65477493171921,12.0,8.0,On Time,85155.75708606048,9178.170921326135,834.2226245356375,60.7742685235227,0.0,0.0,0.0
A02766,90234.9412489878,1943.0637696644467,7351.158248403959,8894.385354105823,38.0,ON,Part-time,293.0,797.0,36.660884011298094,11.0,9.0,Late 30-60,62719.64643722448,8744.71148095278,689.8073049794137,38.56203721260222,0.0,0.0,0.0
A02767,58876.28857174588,808.8754857995303,2904.109221422465,30256.039026201484,36.0,ON,Full-time,493.0,710.0,41.39359787610948,7.0,3.0,On Time,116852.34536886666,2690.676339478729,1451.0816985237393,64.56191649205478,0.0,0.0,0.0
A02768,75159.69955174481,1523.4426882485955,3034.78698013819,17751.40322489801,82.0,BC,Part-time,183.0,590.0,70.59756601822569,20.0,8.0,On Time,85513.90531775389,5041.718868809553,1811.1220728439293,,0.0,0.0,0.0
A02769,46248.540147138614,489.78656976747436,7829.846495760292,23520.971916906594,67.0,BC,,211.0,585.0,39.73145818494843,16.0,10.0,On Time,58203.25848873924,5065.797831130362,693.7500992619263,49.01774163317405,1.0,5781.067518392327,7.947927632718219
A02770,54272.16222654332,715.7537102864424,2967.0628916989963,15063.008774869526,60.0,ON,Unemployed,250.0,492.0,48.73403122707206,1.0,9.0,On Time,79856.00351657749,1802.2072436444403,1167.511490713819,51.63211565809199,0.0,0.0,0.0
A02771,54017.874744465305,580.4316398207845,5627.700708015316,18352.40118103707,30.0,ON,Full-time,166.0,748.0,2.9513363730719453,17.0,2.0,On Time,42529.18027018786,3957.0051568710974,37.65537499450175,25.961607466598224,1.0,15000.0,4.534962909463436
A02772,41221.317918673754,900.8441952090415,,2416.679340061307,97.0,ON,Full-time,542.0,668.0,20.700220269333407,8.0,7.0,On Time,34351.36909811471,6377.36955593103,213.32427206524417,34.54529570793415,1.0,2416.679340061307,10.823927980276036
A02773,54809.17678201297,660.1301614155225,8169.833808090694,49096.03515794381,54.0,BC,Unemployed,161.0,771.0,28.366374667658896,8.0,4.0,On Time,43235.54154219282,5005.324829705939,367.9306711034916,54.75598140517396,,0.0,0.0
,27603.306646677927,560.072727543433,1105.0135122769,31615.196181564665,26.0,ON,Full-time,272.0,705.0,46.501748794078395,12.0,5.0,Late<30,29720.43376042136,3813.359862540311,414.6156434334482,83.60495129254114,0.0,0.0,0.0
A02775,,1126.6564279153981,8294.466397616645,25534.57393420038,46.0,BC,Unemployed,535.0,691.0,23.335233865321698,17.0,3.0,On Time,37446.69316170085,4387.9929239125195,262.14820272336965,55.2090186402287,0.0,0.0,0.0
A02776,51925.34294347394,,6027.298005076018,19802.05212551601,,ON,Part-time,418.0,761.0,18.6777532783697,16.0,5.0,On Time,98117.81397702704,,549.7860965027655,46.98988090365648,1.0,12981.335735868484,9.389308579569402
A02777,52675.731401662546,913.0716396902008,1869.0953482707728,27429.353382377354,67.0,BC,Part-time,406.0,670.0,48.02058355584472,6.0,2.0,On Time,82778.3879638013,9208.582046225425,1192.5199487501554,66.71320045084553,0.0,0.0,0.0
A02778,53063.85491575196,849.9357637784954,5420.353855061182,19625.193937074393,56.0,ON,Full-time,391.0,646.0,30.828591292342495,6.0,6.0,On Time,97995.85203305032,9177.810989691823,906.3222212015336,53.03076016958155,0.0,0.0,0.0
A02779,58053.36194374238,799.094990336674,2824.9883684734045,18635.48844718999,98.0,ON,Full-time,437.0,679.0,34.233104169260095,18.0,3.0,Late<30,102912.7154525003,8444.621024926375,1056.9065125280595,49.92095703854248,0.0,0.0,0.0
A02780,76093.70033696842,1237.353359257605,3234.6733473049662,23733.38054437864,76.0,ON,Full-time,86.0,764.0,15.675657814787867,1.0,4.0,On Time,118305.00100891765,4489.112103312569,556.3526140781778,39.51508277669814,,23733.38054437864,6.133779729122476
A02781,92712.49545907612,1704.0673054586146,3515.2804159688035,14523.16864988835,23.0,ON,Part-time,404.0,585.0,38.1548329307961,15.0,5.0,Late<30,80114.65515804617,9908.935892523012,917.0283848590778,39.5647736760182,0.0,0.0,0.0
A02782,205626.91115661873,1071.5431654249342,633.1924697232095,9822.445098372487,64.0,BC,Part-time,274.0,772.0,12.663305905805686,1.0,4.0,Late<30,61566.27116774008,1588.4753307370825,233.8897575830632,44.37981627571267,1.0,9822.445098372487,3.8645149613919068
A02783,32807.07827984954,786.1475740924393,9859.616844014174,28273.68901083438,93.0,BC,Full-time,414.0,686.0,77.35226312635722,14.0,1.0,On Time,25571.421096386766,4619.1272083160875,593.4021879487773,81.48584570792075,0.0,0.0,0.0
A02784,35560.03926717326,807.3035447466606,315.346281312241,42295.506371364754,20.0,ON,Part-time,613.0,641.0,6.234713701370518,15.0,,On Time,24846.299864064764,5401.978082204157,46.47286985725351,71.63012132118796,0.0,0.0,0.0
A02785,46929.34911423213,1086.51653125556,6624.968731842784,8488.580708568723,43.0,ON,Part-time,326.0,698.0,39.09874394255746,15.0,3.0,On Time,,9734.763952693953,797.5462403729807,54.6878292561786,0.0,0.0,0.0
A02786,50213.50739458091,809.9850353679017,3712.2764775743058,2603.982689606714,19.0,BC,Unemployed,111.0,797.0,52.02745044315146,5.0,7.0,On Time,72153.71648726107,4810.64107353916,1126.1921726490527,48.1375660029486,1.0,2603.982689606714,4.645767888388628
A02787,40741.47795669598,785.9332090300582,6460.102909466989,13093.77551254777,87.0,ON,Full-time,301.0,796.0,55.47040000522387,10.0,7.0,On Time,29942.265298274226,6526.826333550927,498.27282994734156,49.39494751181092,,8963.125150473117,7.546120004320853
A02788,31317.79257435928,728.1735042717916,3562.4825308758377,49006.31152923673,58.0,ON,Full-time,135.0,719.0,35.44267612581379,8.0,6.0,On Time,32214.78257637969,2343.9984465165076,342.53343159544033,97.3592098119189,0.0,0.0,0.0
A02789,47664.37708616397,709.3656996987739,6737.506462588587,41609.14561342363,86.0,ON,Full-time,332.0,742.0,21.48783234208062,17.0,9.0,On Time,28571.06483972023,,184.17907533318683,53.9225125605948,0.0,0.0,
A02790,65559.49369513588,1597.2067997145994,7292.355094683608,30197.43662290123,87.0,ON,Full-time,2.0,684.0,66.53415914342764,5.0,1.0,On Time,103164.39767871903,6574.289408096954,2059.1869359275247,83.50857965215171,0.0,0.0,0.0
A02791,80621.02357790079,1230.5268283732087,6905.526403996448,46533.19684691366,87.0,BC,Unemployed,161.0,621.0,19.71730520817885,3.0,3.0,On Time,159729.87708054422,,944.8328211785946,53.15768115757089,0.0,0.0,0.0
A02792,45310.24629607218,831.505446021704,1139.6198135815227,22818.676725024987,34.0,ON,Full-time,511.0,724.0,6.11897094311849,17.0,8.0,On Time,72943.11835546834,5218.664660614678,133.90104651526912,43.69784574128224,1.0,12460.317731419851,9.074052019185956
A02793,48703.25228765763,982.0237361550272,6568.932346546846,49180.74952618352,72.0,ON,Unemployed,76.0,635.0,29.046138821120536,1.0,5.0,Late>60,86021.06026983821,6579.558398170407,749.5738974413092,79.01780604975075,0.0,0.0,0.0
A02794,37671.188314758554,910.7587482078061,2799.8754945409732,15518.800210844918,81.0,ON,Unemployed,184.0,577.0,17.07833079849668,12.0,10.0,Late<30,45752.21813123476,2771.189593536033,234.41145480306142,,0.0,0.0,0.0
A02795,58940.30404400754,731.4651598126101,288.01370569333517,12774.981726281016,36.0,ON,Full-time,569.0,637.0,41.60059453123793,0.0,7.0,On Time,37920.78423060681,4656.027547282206,473.2581507252106,32.33046292684064,1.0,10000.0,10.316299605027147
A02796,39174.67154565549,813.6128629227529,4148.306718889539,32264.361856203537,35.0,BC,Part-time,479.0,515.0,28.292909126592708,8.0,8.0,Late<30,62284.193565942005,8142.915820668139,528.6603085752922,,0.0,0.0,0.0
A02797,79742.97321597101,1356.7144990722215,4335.4310280380105,19529.544429567657,100.0,ON,Full-time,162.0,253.0,13.173795870138976,13.0,4.0,Late<30,70555.01178056613,5381.880507964794,278.84319684372866,33.42906248734754,0.0,0.0,0.0
A02798,24515.644751694104,314.02789718055743,4671.7413335244655,31691.911556836632,22.0,ON,Part-time,20.0,882.0,38.17829150083636,3.0,4.0,On Time,26536.737301785815,2152.7728993781525,303.938187656609,76.78640055838768,0.0,0.0,0.0
A02799,50020.348107506055,1064.2719753839776,7048.241653907163,15944.780396831604,27.0,BC,Full-time,576.0,230.0,23.586633863593924,20.0,8.0,On Time,77764.07790957976,2142.285287012673,550.2578500179751,50.20852472618864,0.0,0.0,
A02800,69602.35413963796,1220.6191296379568,3088.438091424591,31277.994585061562,49.0,ON,Unemployed,577.0,655.0,22.267829652391946,3.0,5.0,On Time,129263.87658831317,7066.234690779458,863.5277952229119,52.110078168027385,0.0,,0.0
A02801,,1270.0757831372816,3152.8051310392257,14511.566768666782,23.0,ON,Part-time,297.0,732.0,24.875058087360983,19.0,6.0,,80694.20221324768,2823.768741695566,602.1818902103367,42.18753956713206,1.0,14511.566768666782,9.6738350806512
A02802,,2743.003561926337,605.5225624126059,3497.631372125607,34.0,ON,Part-time,298.0,584.0,21.89906632166619,14.0,7.0,On Time,388481.6719286985,242.0154664400087,2552.2157694955004,32.40088963551363,0.0,0.0,0.0
A02803,71317.71353933832,1166.37024333426,6868.2121599229595,45694.65919423599,60.0,ON,Part-time,281.0,746.0,4.971036545774261,14.0,7.0,On Time,91276.35311811374,8524.023158173102,136.12142613454193,44.981780474293394,1.0,15000.0,6.311694282373664
A02804,13450.082209801229,674.9183726717221,5678.2609139958395,44277.05489179965,59.0,ON,Full-time,471.0,706.0,43.31357838557232,12.0,2.0,Late>60,24781.004665036795,186.82402209129313,322.00619640969137,76.99042359834547,0.0,0.0,0.0
A02805,57083.35668037016,860.9224462481616,3494.2511269378806,48569.109314360925,98.0,ON,Full-time,409.0,609.0,5.021853277895211,13.0,4.0,On Time,72932.58598232236,5490.856542234448,109.87702379420995,51.03847196094753,0.0,0.0,0.0
A02806,24633.85100823805,286.7267515808844,7051.889789173547,36109.83163484883,48.0,ON,Full-time,391.0,647.0,31.11244552716536,0.0,10.0,On Time,44117.78752657541,2227.7106489159937,411.78367835988985,86.79789668568027,0.0,0.0,0.0
A02807,57509.194902661555,1400.9627991697168,5373.5774922687715,34453.337709029845,44.0,BC,Full-time,164.0,640.0,31.967284464111962,0.0,0.0,Late 30-60,75168.41109224327,7771.066059689896,720.8789940303149,65.84217212176395,0.0,0.0,0.0
A02808,39476.93954818078,665.4940488868255,4692.449458705397,28391.150433666706,67.0,ON,Part-time,81.0,765.0,10.41074072529497,0.0,2.0,On Time,64017.10877068069,1388.8480806194602,199.93965641836897,52.197609175435524,0.0,0.0,0.0
A02809,94626.71717927222,1946.0305650159517,5113.245436611264,7171.178401273612,49.0,BC,Full-time,163.0,671.0,9.331853282715011,14.0,1.0,On Time,125090.50353489301,8549.287570592924,350.19786781456946,31.847628573366656,1.0,7171.178401273612,6.851580451578821
A02810,45489.18401398446,690.7132238849274,6363.4812526705655,10272.530236514232,68.0,ON,Unemployed,103.0,522.0,37.56318198170424,0.0,9.0,On Time,60003.9565747096,5706.3960377676185,676.1818621314286,44.18820067460853,0.0,0.0,0.0
A02811,56478.59761535386,804.9440468086027,6600.026045745994,15184.014744954273,33.0,BC,Part-time,129.0,635.0,49.253124758847356,5.0,1.0,Late<30,52363.643349107544,1691.3597711530015,773.7219176104144,43.2203310844527,0.0,0.0,0.0
A02812,43574.22476013102,658.8163505962181,2889.5781914071717,44617.661766096324,70.0,BC,Full-time,595.0,601.0,26.567538200626572,6.0,1.0,On Time,34941.76676411299,6485.573383986372,278.4950169908867,62.674883597304444,0.0,0.0,0.0
A02813,142832.18318323186,2164.375692912859,1407.4336339115323,9475.50670555068,56.0,ON,Full-time,119.0,532.0,54.54689061551594,1.0,0.0,On Time,131173.96240361102,292.8259847228487,2146.5395336500715,38.606260790689205,1.0,9475.50670555068,6.0788944877365
A02814,50989.68401043416,887.3735693643121,1566.3418119051876,46220.78554990664,56.0,BC,Unemployed,648.0,603.0,23.01738132893799,8.0,10.0,Late 30-60,59212.119142264295,6003.758193772828,408.8723776776018,63.13911291523462,0.0,0.0,0.0
A02815,12176.529815024389,2603.1708343565933,6393.908859030016,26616.500919519443,78.0,ON,Full-time,103.0,464.0,49.339545188439246,3.0,5.0,,256615.21764231543,7447.716071133547,3798.383438071258,57.72217795150094,0.0,0.0,0.0
A02816,89955.99461890043,1494.9993882629271,8728.732857671259,36062.91213818054,38.0,BC,Full-time,363.0,586.0,19.50292648782363,17.0,3.0,On Time,156837.07669106376,4798.65236430234,917.6345931812921,46.61641097375507,1.0,10000.0,7.462408834031002
A02817,76193.64686072293,806.1107321367682,4094.962783455518,6401.9798473477595,62.0,BC,Full-time,612.0,699.0,17.499439921420993,14.0,9.0,Late<30,56769.350864442706,1489.9240052290675,298.0295534491152,,1.0,6401.9798473477595,5.934314205714718
A02818,71996.05275576441,1195.2250449807918,1695.2016032946237,14182.643890019634,81.0,ON,Unemployed,368.0,,58.14253595980189,7.0,1.0,On Time,95703.08372648798,1974.3577057268335,1669.3259961093775,54.83684560793937,0.0,,0.0
A02819,72903.99000720715,813.0057345008416,7566.024982938547,47967.41180088989,68.0,ON,Part-time,,730.0,24.07027219627723,6.0,4.0,Late 30-60,81947.1164400739,1462.7765764855294,591.746819523781,46.80854764360946,1.0,15000.0,6.161107602830127
A02820,22837.602989157014,,8324.894744194486,14041.347399556837,40.0,,Full-time,184.0,775.0,23.472049187692573,7.0,1.0,On Time,30977.00664625448,4041.588513117584,218.12814710650946,46.11828542191772,0.0,0.0,0.0
A02821,209396.2318698523,1243.5638731407923,8805.824431209665,15529.564299166159,90.0,ON,Full-time,393.0,798.0,79.01646653888137,12.0,7.0,On Time,76634.02691948952,1772.2274853092147,1816.6050071470734,81.24373606138755,0.0,0.0,0.0
A02822,91361.45818140103,1682.4974069788748,6068.314289137332,10682.271857212894,72.0,ON,Full-time,343.0,577.0,36.99301121451342,2.0,3.0,On Time,83999.36816040346,2996.703406185651,932.216870510954,38.552568993086595,0.0,0.0,0.0
A02823,58428.05271915509,1129.1124373906569,8607.285593880846,7324.609600034646,27.0,ON,Full-time,529.0,542.0,39.16879678320159,5.0,4.0,On Time,109778.33989022505,1369.563222702368,1289.9656459072373,54.19622079105483,0.0,0.0,0.0
A02824,29655.565002091567,,154.1495844840768,12429.6244312459,33.0,ON,Part-time,416.0,684.0,2.4102296754657906,6.0,7.0,On Time,56439.64785116922,1774.2092748869043,40.80975423711812,34.776009181331524,1.0,11120.836875784338,8.07837919111844
A02825,58325.681112923776,1369.662836600488,1072.3580176952353,32474.01770558912,66.0,ON,Full-time,230.0,734.0,21.425942180765265,4.0,5.0,On Time,38380.433698522036,9344.44581176827,246.70108598916838,53.29901486259663,0.0,0.0,0.0
A02826,140372.20180485243,2662.230138719522,925.7606705209876,23313.018941674614,38.0,ON,Part-time,134.0,596.0,22.862985912363417,17.0,0.0,On Time,218212.4790581063,143.2524589076134,1496.6966503822146,41.532303076126844,0.0,0.0,0.0
A02827,111685.9124701442,2362.473249289262,7126.04684254733,28134.03598055703,53.0,ON,Full-time,-1.0,706.0,17.479138864108926,14.0,5.0,On Time,61410.28593556876,5230.4206693831275,322.0196746657325,37.911825317968685,1.0,15000.0,10.304135067076459
A02828,58046.40148702478,840.2820965624032,695.8178354357902,6995.876609535189,85.0,ON,Full-time,491.0,862.0,24.707305744922987,1.0,0.0,On Time,33077.492105642756,4309.095846645045,245.17671321881758,26.77861314156039,1.0,6995.876609535189,6.518672107120954
A02829,96348.26231321708,2344.4934612262423,4963.64372466307,40303.705910982106,78.0,BC,Full-time,594.0,546.0,16.47873185351848,19.0,10.0,Late<30,186597.66720508022,2811.8499587340216,922.4678767093787,55.748665200174194,0.0,0.0,0.0
,204314.31497479774,1097.053321101898,4727.068986362891,39420.64032841255,52.0,BC,Part-time,421.0,,,9.0,5.0,On Time,76880.54540149723,7980.054924195158,1392.0867623408035,88.38979692810874,0.0,0.0,0.0
A02831,25541.611037391995,576.3670834498699,3107.0352355824093,2057.905645991094,91.0,ON,Part-time,638.0,783.0,50.8601126156616,3.0,6.0,On Time,25204.779631226207,2191.5547108373025,384.57537914912956,48.04769583946289,1.0,2057.905645991094,
