applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed
A02452,39501.30134876113,811.250019632138,847.5947327532185,28111.997007009646,47,ON,Full-time,203
A02453,57896.42139347969,567.1658053294044,7416.088339433383,29683.95842164027,80,ON,Full-time,157
A02454,41861.42365956117,815.0284266854413,6934.258420162734,13567.979688112737,71,ON,Full-time,329
A02455,84206.38534920586,1958.9381947575584,2508.041325008964,18249.933388939364,63,ON,Full-time,195
A02456,125947.83316063315,1170.870246287137,2528.3378316516123,23539.627080048074,45,BC,Full-time,430
A02457,44800.446251075766,478.3592581651683,6288.605853445022,22355.303911451294,52,ON,Full-time,552
A02458,67487.80880603705,1368.4637255244209,7621.711054836778,29065.828566070028,32,ON,Full-time,518
A02459,76867.81637018875,1200.7798937402517,8764.856130873655,4331.609641284878,59,ON,Full-time,471
A02460,75811.18616356773,1141.65154500569,8521.395638544758,17841.021118141365,92,ON,Part-time,457
A02461,62191.75004252299,660.2344953500367,9648.82994163853,21066.011170519672,78,BC,Part-time,44
A02462,86798.20399910815,1456.4305229068832,5813.848953365112,26812.854301442432,60,ON,Full-time,37
A02463,76200.58938379734,795.7186998136444,9086.555613403596,26349.17920382637,69,BC,Unemployed,592
A02464,32246.628974446394,524.8786250583422,8085.132732604108,29361.99401327741,93,ON,Part-time,340
A02465,92464.3119405049,1947.3219862664164,8946.676243140137,15850.275164192692,29,BC,Full-time,569
A02466,93306.53419554552,1179.1836539743665,116.26601285366634,25092.06513758357,53,BC,Full-time,301
A02467,40878.39438912601,668.2160632375094,9659.02991865811,13391.169535692503,37,ON,Full-time,192
A02468,61020.72977019439,1517.3983880229823,4735.301628464783,13247.102457824934,83,ON,Full-time,131
A02469,84260.16522328116,1666.456012234795,7981.829895748429,8347.102569712912,94,ON,Full-time,594
A02470,53924.65590313636,1205.5367055995798,1272.0411933778087,24728.881323557664,79,BC,Full-time,467
A02471,102384.33730502898,1561.1010988798892,3959.4109581397406,29588.638068591954,65,ON,Part-time,169
A02472,195230.51104112677,4125.418932515591,2714.6066302099093,8433.910122070478,32,ON,Full-time,560
A02473,40417.049153658234,364.0964301795428,2916.5877050093704,2627.8160526110973,85,ON,Full-time,264
A02474,30015.755269058405,311.6191601591299,1232.5561995088174,24650.73068515121,70,BC,Full-time,198
A02475,69696.77303815453,816.6958590758384,8057.63832543007,18986.67152350793,50,ON,Unemployed,282
A02476,85886.44129052927,1291.0906836724155,92.42314581078159,28831.26521597913,98,BC,Full-time,404
A02477,53346.6687351599,1196.5167704347093,3125.054569852025,8314.937353231615,28,BC,Full-time,546
A02478,123825.71499288439,1746.4916468836684,1744.1054321641502,3059.802082037151,35,ON,Full-time,479
A02479,30659.477181325077,590.0013689276942,5890.389406083405,15280.825565128545,58,ON,Full-time,203
A02480,84665.14726781465,1706.4462143768392,2542.5240261454387,3478.514665989277,86,ON,Full-time,470
A02481,44226.064534768266,800.6261814739584,2589.984545280997,8591.910031978516,81,ON,Part-time,348
A02482,141448.21439936344,2020.9224284310287,4883.3814399531875,4653.3579637558805,33,ON,Full-time,42
A02483,162146.84862082367,2910.6800859229725,6526.890393409257,7499.833210142282,57,ON,Full-time,481
A02484,40809.56242562875,572.8748381318726,1213.0470456516362,4078.1949318203638,75,ON,Full-time,376
A02485,45488.800511915186,442.66193361897666,1755.1145246549615,28663.273983391275,28,BC,Part-time,77
A02486,92023.01092345436,2289.5386131864625,2471.747445945176,9078.31869004233,89,ON,Full-time,35
A02487,49337.25109955845,515.7243033350728,9737.482141179606,13873.029993784397,35,BC,Part-time,382
A02488,58529.98061185963,558.3256634858939,3971.5249994292035,27059.742421392446,94,ON,Full-time,173
A02489,60639.041286446925,1393.2130502634889,5989.900906310265,20642.326050882755,35,ON,Full-time,329
A02490,22929.129732423797,306.42284939278727,2415.428127159779,18923.086936291456,34,ON,Part-time,54
A02491,59461.3099420604,1139.9694150133175,4904.5952515748795,21461.33252046428,96,ON,Full-time,278
A02492,42409.85794791222,585.966920549677,741.1917438595806,25035.84545605607,21,ON,Full-time,458
A02493,46790.645937594214,695.1953525716722,347.4214592232694,26452.408767701065,69,ON,Full-time,524
A02494,123231.00984961755,1565.265852685386,4687.3352682146015,19636.55044928577,64,ON,Full-time,454
A02495,31944.220545884855,448.8397275156358,3986.5928751841207,26810.210966127674,73,BC,Full-time,574
A02496,89913.42962797993,1364.7366063385214,1368.8031969182769,16526.52829533883,44,ON,Full-time,491
A02497,52079.07600231851,1059.3023536118487,6876.014289207337,9041.43483178428,94,BC,Full-time,73
A02498,52058.32042590963,877.6479220313325,9929.034908992644,26522.224557631485,49,BC,Full-time,454
A02499,88892.75730301891,2138.708208330249,3956.4682119671247,16702.711994979527,99,ON,Full-time,154
A02500,70970.93083197591,640.9625991722602,6245.586359173944,27277.990039449793,90,ON,Full-time,518
A02501,79642.76677603445,1331.4522746635116,9629.759423644857,2164.8666045668556,37,ON,Part-time,374
A02502,97157.85736875083,1755.682623149601,8315.349724468753,12527.95679469583,86,ON,Full-time,305
A02503,50733.70737467072,1200.8643050980252,4635.522233026857,28486.34553251158,33,ON,Part-time,342
A02504,44085.29824595287,403.4969549692965,7374.894844599194,8239.85268999078,76,BC,Full-time,43
A02505,34801.81211653596,622.662181034912,1281.3504025052403,28304.551135116286,96,ON,Full-time,547
A02506,39628.139368655764,894.0305910214904,5121.038554637992,28663.17137274825,48,BC,Part-time,440
A02507,200000.0,2473.092427064122,2790.602771799365,26582.12711254997,66,ON,Full-time,96
A02508,111562.44861569631,2559.0424068729626,1611.6368789616108,17346.373307705664,74,ON,Full-time,164
A02509,30468.93189031912,263.5783047549571,4262.809062545349,19761.244023338517,60,BC,Full-time,102
A02510,30908.0214061075,634.8789009886933,1310.1455443361442,26218.892955046205,42,ON,Full-time,435
A02511,76186.00252164298,1819.719458029248,6989.851081744856,23501.01538928635,70,BC,Full-time,380
A02512,78718.41514326945,1518.212765530051,4562.400440533355,19272.721634206937,61,ON,Full-time,446
A02513,78782.16499346776,1232.9792805493155,5311.446325646638,29485.522828250378,52,BC,Full-time,6
A02514,52707.977733932195,478.65960806477267,1463.75938668157,20884.62245367713,78,BC,Part-time,93
A02515,56233.77702354024,1330.9727254405693,1397.7166109349448,29288.97778098507,21,ON,Full-time,443
A02516,70540.32154248373,1140.7501256686846,5834.154352601241,2664.2657636056315,86,BC,Full-time,478
A02517,62501.541732900936,551.0518682113665,9850.097478294463,5029.850751524161,29,ON,Unemployed,493
A02518,20000.0,396.607023776254,962.5058323772562,14092.306534014228,31,ON,Full-time,36
A02519,53375.12992459449,873.4281829073301,2857.3142856578124,12161.504365645138,68,ON,Full-time,532
A02520,39116.387775950316,407.0355590529356,8694.591165378875,23699.310399353806,100,ON,Part-time,97
A02521,65356.07720531984,778.0333919144135,722.7201225523694,5657.806767606909,37,ON,Full-time,20
A02522,200000.0,1881.6356015194879,8758.857213669513,29306.760194233168,62,BC,Unemployed,231
A02523,71951.01597150984,1288.275193894357,5242.859833747511,10136.910382566506,51,ON,Full-time,467
A02524,51186.70743518278,957.2165781353848,4082.6677392642587,13438.787524464624,56,BC,Full-time,353
A02525,94930.54054366538,1591.261000508512,3096.8056435145586,8967.605940760664,21,BC,Full-time,71
A02526,76217.31475395428,1673.0997972360808,2971.171581278419,17801.544902469872,83,BC,Full-time,351
A02527,73868.90486343864,1675.6038523250402,3058.0258244947877,2700.2323122549346,53,BC,Unemployed,51
A02528,81098.95028929478,1507.9327914688226,8848.030809601958,5340.647661543015,54,BC,Part-time,221
A02529,167421.82123827108,1430.7770614057101,7237.952301747855,22628.133399143,56,ON,Part-time,324
A02530,34014.96256848194,677.594866683313,6697.230078311506,6408.516918739313,57,ON,Full-time,459
A02531,75872.99010120424,1160.8557583051847,7987.491489520008,7829.919095143222,43,ON,Part-time,166
A02532,37677.16304090121,669.1197170828822,2571.14663004145,23996.484836020292,82,ON,Part-time,282
A02533,79043.71423609724,1513.7933123370547,6180.428120817557,3705.7341723603545,31,ON,Full-time,500
A02534,37822.39794133956,535.9664595229324,4600.662389579509,13686.740860354386,86,ON,Part-time,366
A02535,48596.97636287252,1147.7783759949275,7824.416352001934,1668.8382229195827,88,ON,Part-time,35
A02536,51660.82533869748,545.861081004741,3092.561104732855,11057.41458021921,93,BC,Part-time,527
A02537,97529.32292044513,1904.2792226237764,6431.786168698957,21270.460675711878,19,ON,Full-time,595
A02538,94771.80439125243,796.6511242416547,8822.124118173135,3612.995111799621,90,ON,Unemployed,254
A02539,32117.017594631103,762.5924103084808,4021.504761949287,26761.70417658404,72,ON,Full-time,199
A02540,61541.50200196361,628.2404056980499,666.2208736746145,27375.472245280765,27,ON,Part-time,30
A02541,41990.978334188905,416.32951365795753,5160.508223417928,4044.7208786289175,54,ON,Full-time,577
A02542,31912.32394281628,443.05349054669756,3459.7248780702594,29731.240654897523,55,ON,Unemployed,600
A02543,53717.35833832593,782.0945536573636,6722.25380547175,9628.357048469179,77,BC,Full-time,485
A02544,51316.0375839989,610.9174892928995,9510.329247486061,3438.9484628165756,39,ON,Full-time,258
A02545,200000.0,3617.0722030904158,4856.08317996847,1146.9463204206058,38,ON,Full-time,252
A02546,74345.61056446441,1168.3587388128506,4661.902301555338,12847.163977152015,19,ON,Full-time,493
A02547,30067.23289468929,267.6863640392702,6545.848001914603,19264.48958547741,77,BC,Unemployed,233
A02548,45144.01527066269,616.706420251391,1034.975035935677,10633.198247196086,46,ON,Unemployed,106
A02549,99776.86758575046,2179.1815216266564,2535.0618892501466,25264.803598764058,89,ON,Full-time,580
A02550,170113.54186849043,3373.072364362197,9189.793255003986,21781.58199138645,74,BC,Full-time,335
A02551,27092.395100315363,553.0780852007774,6699.426133637663,11154.684427072947,27,ON,Full-time,52
A02552,23389.39064820169,467.0537463268556,134.44043983416253,22294.980331649534,83,ON,Full-time,41
A02553,152585.83782883524,2062.383298738534,2046.2547255901986,28274.144372108243,54,ON,Part-time,259
A02554,72751.66625974383,727.1091587823105,6828.37266028899,3699.7839577474956,52,ON,Part-time,368
A02555,38787.512617776774,499.3680107917034,7643.992025625742,9877.01484457089,99,ON,Full-time,209
A02556,78222.65129241117,1736.262952212381,8398.59572674042,14436.452234384105,50,ON,Full-time,465
A02557,20000.0,493.4902659276904,2921.7680338204486,15441.713704888289,84,BC,Part-time,41
A02558,59975.279819454154,993.4375467809053,9310.285962775626,16723.673701696134,43,ON,Full-time,352
A02559,70538.2635121999,599.2229657970562,5529.468935778924,9718.180289620808,69,ON,Full-time,258
A02560,95047.7874378171,1013.9140542401963,6965.390223878929,20350.529733488125,81,BC,Full-time,336
A02561,36064.05795540773,494.1260252036789,5967.38862779908,19707.45060236506,63,BC,Full-time,394
A02562,62495.10925243948,1123.4384866399485,1227.4005467462046,17756.823681876802,44,BC,Full-time,104
A02563,37695.1865275499,361.30437082400044,9631.146593848798,4299.089929615422,39,ON,Unemployed,123
A02564,68029.1710253532,1636.506675410439,1228.7557989415266,14832.068841782391,100,ON,Full-time,98
A02565,38266.37448720229,551.7269300777572,2548.819564111836,11330.579737191892,69,BC,Part-time,5
A02566,48822.64789641452,1149.4350315962618,8136.278802229802,15240.115625305556,42,ON,Full-time,266
A02567,36391.56524029381,776.6698787775132,6185.969615011014,27734.126629935756,30,ON,Part-time,42
A02568,82914.73925459382,1734.9042350187974,8381.491653763569,14935.40895159384,29,ON,Full-time,268
A02569,91970.72127126162,1696.4299666266575,5157.361883740449,1405.4429633458435,45,ON,Full-time,550
A02570,53246.62573160471,999.9572697831421,3769.9323536663487,13726.265404439797,41,ON,Full-time,194
A02571,61029.88843369009,1157.5368413737667,9218.454995477849,24798.79722143208,51,BC,Part-time,323
A02572,29018.94851548106,545.9051303069623,362.5231751479485,23621.76677332688,98,ON,Part-time,64
A02573,51542.48386471996,905.1961727441656,8561.302203530458,15888.312132317249,56,ON,Unemployed,200
A02574,58389.86980221328,1446.5253501900088,2308.177851877816,8243.301372920143,73,ON,Full-time,241
A02575,200000.0,4107.635224752321,8487.363277539678,14487.571224521807,88,ON,Full-time,6
A02576,34338.295152715174,730.8026996469343,1391.9661341688561,17347.36436312756,60,BC,Full-time,218
A02577,124503.43929642446,2847.9390130728343,5802.189636905405,29996.27170994988,47,BC,Full-time,2
A02578,98560.84840473677,1175.5677027737368,8881.07919011472,19681.164614911944,52,ON,Full-time,463
A02579,68893.57504684795,670.3392607879589,4735.396468988905,21133.68297181579,75,BC,Part-time,304
A02580,144251.0180807443,2363.0587190874576,7465.6667380339295,15252.170163473507,21,ON,Full-time,313
A02581,72117.55221562348,1218.8836252863118,8046.7161785555845,11280.196972693366,24,ON,Part-time,477
A02582,72735.11780362178,1611.3032224514156,7364.942087167792,24575.636525768976,66,BC,Full-time,410
A02583,58304.79835465152,917.1185213414642,9253.297368745983,15353.03740583785,82,BC,Full-time,497
A02584,110391.0610955174,1970.2100294530312,4468.342305199287,29846.01376897123,31,ON,Full-time,533
A02585,103593.99221314785,1773.3063134452275,1731.2543916515576,14256.496653773278,54,ON,Full-time,356
A02586,43790.02611883571,392.79856596610404,478.1106370247978,2972.008225779744,97,ON,Unemployed,70
A02587,30957.680408804452,575.4077725997528,2464.598696375051,20794.7659756124,88,ON,Part-time,12
A02588,54095.68388307687,1197.3568295047778,1431.975038802421,2352.602076848521,51,ON,Part-time,405
A02589,40134.06355042181,439.80281301519136,5579.487414344805,8264.546309656396,94,ON,Unemployed,516
A02590,58002.28658857045,1057.895714236294,1849.45337211732,11258.409330617196,75,BC,Full-time,21
A02591,111159.24227884515,2026.0819911469787,389.33707289371176,22445.023983018502,73,ON,Full-time,308
A02592,47636.243685854744,527.3212800044897,359.8982886866786,15332.841865820772,31,ON,Part-time,294
A02593,58605.76264278235,608.9759703080724,8315.694983648616,1830.7320079974418,69,BC,Full-time,548
A02594,61636.61469904447,1520.4231890635622,5914.499314430248,18888.645687001743,71,ON,Full-time,30
A02595,91511.0895422276,1363.0869159954068,3580.8530189337816,12931.650885373208,54,BC,Full-time,61
A02596,20000.0,242.4739095745098,8942.28042740247,27733.200789046106,23,BC,Full-time,220
A02597,44207.505114287254,494.6263872052224,701.966114077136,15487.307023066827,43,BC,Part-time,358
A02598,66545.5427844303,1294.9781631071216,9803.22072727826,21560.27923224083,99,ON,Full-time,592
A02599,109102.10634772938,2017.3803135998166,6162.91790254461,7347.186277556859,55,ON,Full-time,382
A02600,46819.20571489488,892.3367015308778,1834.6425396884847,23068.233371417944,37,ON,Full-time,517
A02601,23428.85466362614,229.60512933169952,6790.690989769685,21907.7040040265,53,BC,Full-time,336
A02602,81622.1314544097,1895.721049342925,7633.812597835627,27218.369547697937,52,BC,Part-time,161
A02603,43578.48331551273,645.8813472731539,4293.427833707745,1980.8276098567771,72,ON,Full-time,563
A02604,33029.839873259734,447.7576875367173,8616.326062455473,13977.520230906084,64,ON,Full-time,157
A02605,43819.197750517866,702.8317760737209,1507.324072964703,20695.506679449274,24,BC,Full-time,12
A02606,54597.169578739624,809.9181321317479,2788.3758357760835,3759.753102326236,19,ON,Full-time,185
A02607,44250.75302170287,1005.6551531997351,934.9236158398977,12907.51794731846,89,ON,Full-time,308
A02608,20000.0,476.42032506596405,2108.7784060735216,28322.251488919665,52,BC,Part-time,147
A02609,93763.7029961263,1255.5791459743878,2387.28811911145,13642.10023584272,74,ON,Full-time,54
A02610,113259.56745766543,2574.646326548935,9176.331909217102,29576.738720938312,44,ON,Full-time,570
A02611,82930.73295719715,1771.2942072296391,781.096887511562,2648.332771314769,60,ON,Part-time,509
A02612,33899.5549440273,808.3957217164511,4274.1512018770945,21817.06350808585,56,BC,Part-time,585
A02613,54135.97591566658,672.8653489932677,5323.98687226913,17849.470851199814,44,ON,Full-time,572
A02614,59679.230581015094,1071.2015574400662,8986.930538021608,15515.650636831637,77,ON,Full-time,44
A02615,80772.93251668854,1042.7039579067748,9976.962186612134,29154.574643065273,42,ON,Full-time,85
A02616,83631.05859385729,1845.5903986250385,7533.881149198358,4759.861614242731,39,ON,Full-time,291
A02617,41477.7783188262,349.3287459274481,9707.909905690296,26983.969598746487,78,ON,Full-time,263
A02618,62379.86201839881,1107.0545409233387,7871.011325358738,21045.971922961697,38,ON,Full-time,267
A02619,75255.19391140049,1052.5736158580141,9632.026409714166,8510.886125689349,24,ON,Full-time,224
A02620,123984.4162236223,1699.9993193121504,7072.707259444552,27148.405223336507,85,BC,Part-time,215
A02621,85157.11745985117,1624.948705031519,797.6342545107107,13449.552617969384,28,BC,Part-time,230
A02622,88834.32025652479,2000.9700398678729,4019.201869926765,24612.592514119056,30,BC,Full-time,176
A02623,62436.99916420858,1154.2471954228188,6465.972838024704,12276.258994374599,40,BC,Full-time,562
A02624,121203.90512502057,2733.4974886939804,3507.18509454251,25676.99399556399,80,ON,Full-time,516
A02625,73488.29332163023,936.4822805130742,2733.839181137786,19462.24443490641,79,BC,Full-time,512
A02626,38927.49315645405,661.4441912392668,5773.99267133091,5090.352373928087,98,BC,Full-time,103
A02627,120775.04778342898,1913.3515987620217,9335.018767024349,19840.2317406163,35,ON,Part-time,100
A02628,84876.42348523467,723.7764860714188,349.8187351615356,6548.998118354306,28,ON,Full-time,304
A02629,47977.0470678316,845.0454322219879,7692.312035414377,12945.756208930718,30,ON,Full-time,350
A02630,47110.60982434938,912.0019872723594,7227.272780446271,5938.571943308978,58,ON,Full-time,450
A02631,69444.82091685808,1263.7966711903346,9639.534253882872,1638.467354346439,41,ON,Part-time,268
A02632,75477.69020780265,1555.1925201751449,9307.112223325435,7144.709644048768,58,ON,Part-time,371
A02633,66081.63382313644,1179.931106991465,7622.325620441929,16554.788687999648,92,BC,Part-time,37
A02634,69958.27953607496,660.814545933183,5204.087646825987,14965.268065543034,92,BC,Full-time,62
A02635,140081.36163022806,1439.2088064107654,2042.6755323351986,15543.415770545847,68,ON,Part-time,504
A02636,102310.90823491165,1869.688498083547,5452.357183255744,8182.919474951438,28,ON,Part-time,264
A02637,65862.05747892142,850.6954014455994,7653.519939196538,20869.6748178114,22,ON,Full-time,534
A02638,95861.07533188892,926.0900896694027,8956.692126378932,21423.635317790027,19,BC,Full-time,78
A02639,35729.71763474255,553.5740589316433,7897.120092105491,11381.066941230301,61,ON,Part-time,184
A02640,73054.68322450652,1283.720056990669,1952.6693519105397,26553.932565751056,23,BC,Unemployed,494
A02641,147953.47938671382,2043.597541735088,5996.863142280594,19676.67328243089,52,ON,Unemployed,570
A02642,53689.732027822356,1092.0793071704193,3321.73459531357,21678.13898250032,84,ON,Full-time,369
A02643,39190.24080356862,747.0774259255314,92.05667390642991,9042.857620229242,42,BC,Unemployed,600
A02644,43215.545355856615,599.8449942824554,2002.2093578866607,1017.7374195120242,32,ON,Full-time,330
A02645,34723.89971088206,726.2344640626968,1132.2064993344927,26095.89275096118,59,BC,Full-time,439
A02646,40441.79447591508,774.2548137603924,8427.191235394685,24850.307152814446,60,ON,Unemployed,237
A02647,49749.01536362669,943.1131270187182,2585.06252147812,4572.564753242076,31,BC,Part-time,291
A02648,29649.97289946195,520.5683796646513,2846.979688875555,11849.048913732888,47,ON,Part-time,425
A02649,60343.53930195054,514.3177089152172,9599.365717988843,20178.839943268893,83,ON,Part-time,294
A02650,94008.32177861112,1874.693871911918,3790.8672304885217,19911.21485934312,64,ON,Part-time,499
A02651,38029.669482867335,555.2596628176722,95.85640144394559,25950.159709448137,52,ON,Full-time,555
A02652,127981.62294097924,3077.1255329420064,2838.4614834613653,5067.7766874274275,81,ON,Unemployed,591
A02653,77295.88849825134,1697.9133984596162,1192.9958060181245,13468.252685768444,22,BC,Unemployed,36
A02654,100236.76262526466,1817.1162058537218,1028.0856173585396,3819.5081198663183,46,BC,Full-time,525
A02655,43091.57248896765,540.2117399076733,774.872901357495,12298.262204720217,19,ON,Full-time,396
A02656,91790.36489536385,1076.5746052028549,5932.594701753773,1438.1159220434272,54,ON,Full-time,395
A02657,34683.975211537654,485.7981146360035,1893.4772362985864,27049.918888193683,31,BC,Part-time,566
A02658,93444.57422012188,1520.9162614142474,3612.4279404101044,16284.275908031752,23,ON,Part-time,21
A02659,65245.97711646396,865.6678675201226,8620.177161300167,25644.265563268254,32,BC,Unemployed,339
A02660,78954.38897685542,1335.5523027216946,4243.381397962757,2737.236329097549,98,BC,Full-time,494
A02661,33263.05821268687,368.87091994742224,9156.913500516375,7596.285203714699,50,BC,Part-time,402
A02662,38271.66479812287,942.5754906724801,4979.380533956062,8522.019861414237,68,ON,Part-time,202
A02663,80709.70515143439,817.7568597590271,3988.3661483975575,12214.053344524853,45,BC,Full-time,345
A02664,37265.6026012417,889.3710209256128,7503.889270907016,24283.124799528836,53,ON,Part-time,14
A02665,75478.50147775828,1778.245833709749,731.750987680021,12210.178338213287,21,ON,Full-time,29
A02666,30225.194084019193,516.5286594846293,894.783829824174,6934.952359743483,22,ON,Part-time,28
A02667,91499.34624121497,1867.9748179525104,6519.737139229606,2884.717549824284,25,ON,Part-time,159
A02668,32329.59496894342,504.36770574704383,4869.407132392483,3305.2607022279362,95,ON,Part-time,271
A02669,78916.84394996508,1486.3127068996887,7904.152503192102,23041.368972868346,21,BC,Full-time,419
A02670,81864.06991650372,1146.882788519552,9162.708373435315,13899.286740062358,99,ON,Full-time,488
A02671,42260.75221843145,564.2930470452354,3883.6687767154754,22059.252538000444,77,ON,Part-time,175
A02672,80098.57026668174,1439.4110715188,5964.100265846462,20786.326531147228,92,BC,Full-time,230
A02673,68201.45184581557,1134.564881828972,5006.966277953099,4925.511391047476,19,BC,Full-time,317
A02674,45733.16715232214,822.843620289117,9816.106556424329,5143.750091575749,46,ON,Full-time,466
A02675,36160.50058282599,474.10067346859375,8310.844073565951,22904.918447589884,77,BC,Full-time,439
A02676,22441.947753713597,324.27037277183047,9117.377082773535,21916.7805110771,71,BC,Part-time,55
A02677,71312.36572192759,693.9857485442743,2543.4008757760416,11962.892239355,28,ON,Part-time,330
A02678,27380.835526495663,252.0298085725826,7725.2642316259435,3245.2456366523625,89,BC,Full-time,272
A02679,62797.59777414817,788.5882961545045,2654.732249976489,1350.8426292551137,21,ON,Part-time,20
A02680,52484.643023907964,502.3190236593998,2087.425334283899,9356.5515343906,25,BC,Full-time,164
A02681,84083.9839870919,846.1297155442436,9442.661596555508,1267.4459340295812,27,ON,Full-time,491
A02682,51481.47175933448,1126.5247770719336,193.04416717866647,7672.106012007399,87,ON,Part-time,417
A02683,50780.926823070055,456.07509625136214,9653.887036634296,13165.521466128817,31,ON,Full-time,579
A02684,86330.25129962133,1667.5303773711933,1492.618969888062,4521.057194046672,58,ON,Full-time,266
A02685,70793.96348546128,911.5404176674605,8194.380817932682,4024.054977114841,80,ON,Part-time,337
A02686,70128.03898646618,1603.0634828069797,2759.225530681031,26996.68563584336,80,BC,Full-time,187
A02687,75707.59729094789,1242.8566535914013,3507.023274307274,17978.630841663788,28,ON,Full-time,474
A02688,27783.953988971054,373.03498800937535,2167.5771132198497,28099.21491612066,29,ON,Full-time,207
A02689,87412.5671311972,1482.5738630212127,5855.1404248107965,11028.958749784697,94,ON,Unemployed,73
A02690,81327.08566047029,1195.4512560638877,3480.9554750787406,20637.20318254573,80,BC,Full-time,393
A02691,36013.834515412804,638.8260402932821,6573.930394946632,6936.058564031921,95,BC,Full-time,489
A02692,52995.36644587523,542.7899091664935,156.47317942065973,18931.869201118294,74,BC,Part-time,571
A02693,58708.8849390712,1464.7773864084065,643.7488351503962,4757.986170289548,67,BC,Part-time,25
A02694,55980.103268063234,863.545226897086,996.6115273124865,1060.338536112287,34,ON,Full-time,536
A02695,70751.56838773272,1000.2274685637697,4189.936853102311,28014.422240877793,91,BC,Full-time,514
A02696,122477.59458795207,2470.3931861404412,8147.96172659976,17091.93690908107,92,ON,Full-time,256
A02697,102835.2388708507,1480.655030455561,8881.779103783827,27881.279220679146,27,BC,Full-time,279
A02698,31066.657075727166,690.3395937034479,2448.1074006090075,10681.114187360088,51,ON,Part-time,555
A02699,81718.44294005218,1299.691962300161,5743.69724239014,10505.796005690947,53,BC,Full-time,32
A02700,116362.62361694824,2365.1836103614737,7683.649926926005,12618.99505141792,93,ON,Full-time,293
A02701,72649.6797120055,735.5213602421768,2888.2942991960867,21475.18853478688,57,ON,Part-time,307
A02702,103310.07817981971,2317.7946383175636,4090.0773673627323,17408.450391399052,95,ON,Full-time,290
A02703,163756.39773151153,3372.612102113648,5239.7420268571395,27835.29230587442,43,ON,Unemployed,303
A02704,99892.98810693374,1184.9252614401055,1348.748464080477,1737.7861328407412,98,ON,Full-time,42
A02705,67822.84050630138,729.4188353322688,259.8229372578031,21537.682201203555,74,ON,Full-time,555
A02706,100966.51811403038,1373.636603565836,1528.0580931828324,10579.502991630075,66,BC,Part-time,598
A02707,64372.636102145654,1583.6425782618776,6268.536212535334,6226.775902735374,28,ON,Full-time,479
A02708,60594.0220797224,764.3244856657905,736.1826153368168,15801.47305308287,59,ON,Full-time,82
A02709,50226.240194115075,800.3779142113742,1896.9636485012832,15646.849741219883,77,BC,Part-time,203
A02710,130836.88575247009,1155.769928644626,3378.5388569530373,4973.319831964423,46,ON,Full-time,137
A02711,39766.720256704255,594.6632695812369,778.7006430636634,6854.985627853805,59,BC,Full-time,82
A02712,128821.61054838967,2300.152830013633,1916.9927116163444,12836.775282145092,84,ON,Part-time,150
A02713,76874.69686412766,1861.8085682058797,9112.69788983511,12855.530959377145,69,ON,Part-time,318
A02714,29742.935262316336,504.01190605859813,192.99132226984761,10209.186048970856,80,ON,Part-time,246
A02715,71957.04670931645,1581.9844580728236,6534.319241743621,5307.809393789447,48,ON,Part-time,36
A02716,20951.944686513103,365.6560074470411,3844.089309151849,1126.836693928406,58,BC,Full-time,267
A02717,81859.03883573925,737.8023569433975,6726.487394323712,29136.816810412598,58,ON,Part-time,585
A02718,93210.50803683103,1266.1222564110037,5886.917203634046,28361.477661413883,87,BC,Unemployed,114
A02719,44525.708577205485,798.1600657674082,2234.987543546443,15025.86099610792,80,ON,Full-time,80
A02720,63689.42708633929,1539.7916437509014,8472.094875733885,29856.500844975166,33,BC,Part-time,526
A02721,159066.67244672863,3603.2057291158976,4919.403826093567,20535.975592685052,21,BC,Full-time,335
A02722,46496.236269978814,564.4299120904204,8225.360189134717,2996.8685906187047,42,ON,Full-time,83
A02723,35261.472154060866,423.20221198477066,4060.125361882192,4413.827773396194,59,BC,Full-time,153
A02724,125596.75556971687,1467.7508293782953,9846.85553915239,27567.214472219493,81,ON,Full-time,252
A02725,159738.53403984298,3787.1314728109414,7704.893585012963,19271.513862339223,66,ON,Full-time,501
A02726,59984.88158822096,1352.3253170366847,9659.502051125735,25452.325173063182,79,BC,Full-time,447
A02727,99283.18672327751,2109.5748309130404,5143.264789098588,27049.819839381482,66,ON,Unemployed,272
A02728,117094.66131953595,1742.2419308023864,4736.911322907004,13990.318327189196,65,ON,Full-time,506
A02729,41305.786732848544,691.4455861725513,7554.538093252579,2407.2525957240982,74,ON,Full-time,131
A02730,46973.8847344053,754.9734704289243,8802.912630134302,6460.130118022339,94,BC,Full-time,324
A02731,110795.03663482286,1391.2128487941152,9641.457958655581,2930.5864717706177,26,BC,Unemployed,350
A02732,139038.6372554823,2328.9621656677423,3245.519060324997,6473.4555252567125,96,BC,Full-time,82
A02733,79335.45680581806,701.4530992967966,7987.045738426389,12905.454867220427,36,ON,Part-time,125
A02734,38564.70748099025,406.09303728974515,2106.455976355367,4427.707504934578,41,BC,Part-time,213
A02735,161705.25699845995,3736.9804499981715,5455.743467454453,5835.264186354954,87,BC,Full-time,599
A02736,45913.50370257674,957.8167269672939,1798.4814840919917,13928.831680078698,83,ON,Full-time,461
A02737,50636.660533588205,778.8495724449602,3473.9736175033886,10864.957561266197,64,ON,Full-time,104
